rfc_number	title	status	abstract	url
4823	FTP Transport for Secure Peer-to-Peer Business Data Interchange over the Internet	inf	This Applicability Statement (AS) describes how to exchange structured business data securely using the File Transfer Protocol (FTP) for XML, Binary, Electronic Data Interchange (EDI - ANSI X12 or UN/EDIFACT), or other data used for business-to-business data interchange for which MIME packaging can b	https://www.rfc-editor.org/rfc/rfc4823
4824	The Transmission of IP Datagrams over the Semaphore Flag Signaling System (SFSS)	inf	This document specifies a method for encapsulating and transmitting IPv4/IPv6 packets over the Semaphore Flag Signal System (SFSS).  This memo provides information for the Internet community.	https://www.rfc-editor.org/rfc/rfc4824
4825	The Extensible Markup Language (XML) Configuration Access Protocol (XCAP)	ps	This specification defines the Extensible Markup Language (XML) Configuration Access Protocol (XCAP).  XCAP allows a client to read, write, and modify application configuration data stored in XML format on a server.  XCAP maps XML document sub-trees and element attributes to HTTP URIs, so that these 	https://www.rfc-editor.org/rfc/rfc4825
4826	Extensible Markup Language (XML) Formats for Representing Resource Lists	ps	In multimedia communications, presence, and instant messaging systems, there is a need to define Uniform Resource Identifiers (URIs) that represent services that are associated with a group of users.  One example is a resource list service.  If a user sends a Session Initiation Protocol (SIP) SUBSCRI	https://www.rfc-editor.org/rfc/rfc4826
4827	An Extensible Markup Language (XML) Configuration Access Protocol (XCAP) Usage for Manipulating Presence Document Contents	ps	This document describes a usage of the Extensible Markup Language (XML) Configuration Access Protocol (XCAP) for manipulating the contents of Presence Information Data Format (PIDF) based presence documents.  It is intended to be used in Session Initiation Protocol (SIP) based presence systems, where	https://www.rfc-editor.org/rfc/rfc4827
4828	TCP Friendly Rate Control (TFRC): The Small-Packet (SP) Variant	exp	This document proposes a mechanism for further experimentation, but not for widespread deployment at this time in the global Internet.   TCP-Friendly Rate Control (TFRC) is a congestion control mechanism for unicast flows operating in a best-effort Internet environment (RFC 3448). TFRC was intended f	https://www.rfc-editor.org/rfc/rfc4828
4829	Label Switched Path (LSP) Preemption Policies for MPLS Traffic Engineering	inf	When the establishment of a higher priority (Traffic Engineering Label Switched Path) TE LSP requires the preemption of a set of lower priority TE LSPs, a node has to make a local decision to select which TE LSPs will be preempted.  The preempted LSPs are then rerouted by their respective \%Head-end 	https://www.rfc-editor.org/rfc/rfc4829
4830	Problem Statement for Network-Based Localized Mobility Management (NETLMM)	inf	Localized mobility management is a well-understood concept in the IETF, with a number of solutions already available.  This document looks at the principal shortcomings of the existing solutions, all of which involve the host in mobility management, and makes a case for network-based local mobility m	https://www.rfc-editor.org/rfc/rfc4830
4831	Goals for Network-Based Localized Mobility Management (NETLMM)	inf	In this document, design goals for a network-based localized mobility management (NETLMM) protocol are discussed.  This memo provides information for the Internet community.	https://www.rfc-editor.org/rfc/rfc4831
4832	Security Threats to Network-Based Localized Mobility Management (NETLMM)	inf	This document discusses security threats to network-based localized mobility management.  Threats may occur on two interfaces: the interface between a localized mobility anchor and a mobile access gateway, as well as the interface between a mobile access gateway and a mobile node.  Threats to the for	https://www.rfc-editor.org/rfc/rfc4832
4833	Timezone Options for DHCP	ps	Two common ways to communicate timezone information are POSIX 1003.1 timezone strings and timezone database names.  This memo specifies DHCP options for each of those methods.  The DHCPv4 time offset option is deprecated. [STANDARDS-TRACK]	https://www.rfc-editor.org/rfc/rfc4833
4834	Requirements for Multicast in Layer 3 Provider-Provisioned Virtual Private Networks (PPVPNs)	inf	This document presents a set of functional requirements for network solutions that allow the deployment of IP multicast within Layer 3 (L3) Provider-Provisioned Virtual Private Networks (PPVPNs).  It specifies requirements both from the end user and service provider standpoints.  It is intended that 	https://www.rfc-editor.org/rfc/rfc4834
4835	Cryptographic Algorithm Implementation Requirements for Encapsulating Security Payload (ESP) and Authentication Header (AH)	ps	The IPsec series of protocols makes use of various cryptographic algorithms in order to provide security services.  The Encapsulating Security Payload (ESP) and the Authentication Header (AH) provide two mechanisms for protecting data being sent over an IPsec Security Association (SA).  To ensure int	https://www.rfc-editor.org/rfc/rfc4835
4836	Definitions of Managed Objects for IEEE 802.3 Medium Attachment Units (MAUs)	ps	This document defines a portion of the Management Information Base (MIB) for use with network management protocols in the Internet community.  In particular, it defines objects for managing IEEE 802.3 Medium Attachment Units (MAUs).  This document obsoletes RFC 3636.  It amends that specification by 	https://www.rfc-editor.org/rfc/rfc4836
4837	Managed Objects of Ethernet Passive Optical Networks (EPON)	ps	This document defines a portion of the Management Information Base (MIB) for use with network management protocols in TCP/IP based Internets.  In particular, it defines objects for managing interfaces that conform to the Ethernet Passive Optical Networks (EPON) standard as defined in the IEEE Std 802	https://www.rfc-editor.org/rfc/rfc4837
4838	Delay-Tolerant Networking Architecture	inf	This document describes an architecture for delay-tolerant and disruption-tolerant networks, and is an evolution of the architecture originally designed for the Interplanetary Internet, a communication system envisioned to provide Internet-like services across interplanetary distances in support of d	https://www.rfc-editor.org/rfc/rfc4838
4839	Media Type Registrations for the Open eBook Publication Structure (OEBPS) Package File (OPF)	inf	This document serves to register a media type for the Open eBook Publication Structure (OEBPS) Package Files.  This memo provides information for the Internet community.	https://www.rfc-editor.org/rfc/rfc4839
4840	Multiple Encapsulation Methods Considered Harmful	inf	This document describes architectural and operational issues that arise from link-layer protocols supporting multiple Internet Protocol encapsulation methods.  This memo provides information for the Internet community.	https://www.rfc-editor.org/rfc/rfc4840
4841	RFC 4181 Update to Recognize the IETF Trust	bcp	"This document updates RFC 4181, ""Guidelines for Authors and Reviewers of MIB Documents"", to recognize the creation of the IETF Trust.  This document specifies an Internet Best Current Practices for the Internet Community, and requests discussion and suggestions for improvements."	https://www.rfc-editor.org/rfc/rfc4841
4842	Synchronous Optical Network/Synchronous Digital Hierarchy (SONET/SDH) Circuit Emulation over Packet (CEP)	ps	This document provides encapsulation formats and semantics for emulating Synchronous Optical Network/Synchronous Digital Hierarchy (SONET/SDH) circuits and services over MPLS. [STANDARDS-TRACK]	https://www.rfc-editor.org/rfc/rfc4842
4843	An IPv6 Prefix for Overlay Routable Cryptographic Hash Identifiers (ORCHID)	exp	This document introduces Overlay Routable Cryptographic Hash Identifiers (ORCHID) as a new, experimental class of IPv6-address- like identifiers. These identifiers are intended to be used as endpoint identifiers at applications and Application Programming Interfaces (API) and not as identifiers for n	https://www.rfc-editor.org/rfc/rfc4843
4844	The RFC Series and RFC Editor	inf	This document describes the framework for an RFC Series and an RFC Editor function that incorporate the principles of organized community involvement and accountability that has become necessary as the Internet technical community has grown, thereby enabling the RFC Series to continue to fulfill its 	https://www.rfc-editor.org/rfc/rfc4844
4845	Process for Publication of IAB RFCs	inf	From time to time, the Internet Architecture Board (IAB) publishes documents as Requests for Comments (RFCs).  This document defines the process by which those documents are produced, reviewed, and published in the RFC Series.  This memo provides information for the Internet community.	https://www.rfc-editor.org/rfc/rfc4845
